26:04:2025 21:22:09 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.LandingPage.BasePageSetup.BrowserIntilization [Line:150] - Browser Initilzation Started : edge
26:04:2025 21:23:17 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.enterAndVerify [Line:31] - Field :Service Provider Name is Entered & Verified.
26:04:2025 21:23:17 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.enterAndVerify [Line:31] - Field :Service Provider Code is Entered & Verified.
26:04:2025 21:23:17 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.selectValueAndVerify [Line:112] - Field :Validation Amount Flag is Selected & Verified.
26:04:2025 21:23:18 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.selectValueAndVerify [Line:112] - Field :Fetch Requirement Flag is Selected & Verified.
26:04:2025 21:23:18 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.enterAndVerify [Line:31] - Field :Sub Service Provider Name is Entered & Verified.
26:04:2025 21:23:19 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.enterAndVerify [Line:31] - Field :Sub Service Provider Code is Entered & Verified.
26:04:2025 21:23:19 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_BillerConfigOnus.FillInAddDetails [Line:66] - Completed the process of filling in details on Page 1.
26:04:2025 21:23:19 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.clickOnButtonAndVerify [Line:160] - Field :ClickOnSave1 is Clicked & Verified.
26:04:2025 21:23:23 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_BillerConfigOnus.clickOnSaveButton [Line:127] - Runtime exception occurred while locating Step 1 - Success Message.
26:04:2025 21:23:26 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_BillerConfigOnus.FieldError [Line:222] - Runtime Exception occurred while retrieving StepPage1 success message: Error retrieving text for field: StepPage1
26:04:2025 21:23:26 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getTextAndVerify [Line:144] - For Field :StepPage1 Text Value :Please enter Biller Id is Retrieved & Verified.
26:04:2025 21:23:27 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getTextAndVerify [Line:144] - For Field :StepPage1 Text Value :STEP 1 - Service Details is Retrieved & Verified.
26:04:2025 21:23:27 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.getAttributeValue [Line:178] - For Attribute :valueattribute Value : is Retrieved & Verified.
26:04:2025 21:23:27 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_BillerConfigOnus.FieldError [Line:229] - Error Messages: 1 - Please enter Biller Id
26:04:2025 21:23:27 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.WrapMethods.WrapperMethods.clickOnButtonAndVerify [Line:160] - Field :clickOnClose_ErrorModal is Clicked & Verified.
26:04:2025 21:23:28 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Test_ActionMethods.Method_BillerConfigOnus.FieldError [Line:298] - Step, Modal Dialog got Closed
26:04:2025 21:23:28 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.LandingPage.BasePageSetup.TearDown [Line:206] - Closing Browser: edge
26:04:2025 21:23:30 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.LandingPage.BasePageSetup.TearDown [Line:210] - -------Execution Completed---
26:04:2025 21:23:31 -  INFO ePay_CRM.Reusable_Utils.CommonLogger.log [Line:23] - ePay_CRM.Reusable_Utils.CallListeners.onFinish [Line:136] - Report got flushed
